time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
0.0008120536804199219,0.9906285405158997,1.8520445823669434,-9.511469841003418,-0.08307760953903198,-0.123394675552845,-0.00977383553981781,7.366000175476074,-40.194000244140625,47.27000045776367
0.011760950088500977,1.0049854516983032,1.7874383926391602,-9.410971641540527,-0.08552106469869614,-0.12095121294260025,-0.010995564982295036,7.946000099182129,-40.426002502441406,45.93600082397461
0.022639989852905273,1.0336993932724,1.8448662757873535,-9.533004760742188,-0.08063413947820663,-0.1185077577829361,-0.01588248275220394,7.946000099182129,-40.426002502441406,45.93600082397461
0.03202009201049805,0.9906285405158997,1.8376877307891846,-9.482755661010742,-0.08185587078332901,-0.1185077577829361,-0.01588248275220394,7.307999610900879,-39.672000885009766,45.87799835205078
0.0437769889831543,1.0121639966964722,1.8520445823669434,-9.382257461547852,-0.08552106469869614,-0.11728603392839432,-0.012217294424772263,7.25,-40.25199890136719,46.805999755859375
0.05190110206604004,0.94037926197052,1.873579978942871,-9.418149948120117,-0.08552106469869614,-0.123394675552845,-0.01466075424104929,7.655999660491943,-39.961997985839844,46.805999755859375
0.0622410774230957,1.0049854516983032,1.794616937637329,-9.439684867858887,-0.08796451985836029,-0.12461639940738678,-0.01466075424104929,7.655999660491943,-39.961997985839844,46.86399841308594
0.07320094108581543,1.0695916414260864,1.8664016723632812,-9.489933967590332,-0.08796451985836029,-0.12583813071250916,-0.012217294424772263,7.5980000495910645,-39.78799819946289,46.86399841308594
0.08640098571777344,1.0408778190612793,1.8664016723632812,-9.475577354431152,-0.08185587078332901,-0.123394675552845,-0.012217294424772263,7.5400004386901855,-40.36800003051758,47.09600067138672
0.09169816970825195,0.9619146585464478,1.8376877307891846,-9.504291534423828,-0.0769689530134201,-0.12217294424772263,-0.013439023867249489,7.5400004386901855,-40.36800003051758,48.02399826049805
0.10318398475646973,1.062413215637207,1.9022939205169678,-9.518648147583008,-0.08063413947820663,-0.123394675552845,-0.017104212194681168,7.5400004386901855,-40.36800003051758,48.02399826049805
0.12741494178771973,0.9834500551223755,1.873579978942871,-9.461220741271973,-0.08063413947820663,-0.123394675552845,-0.013439023867249489,7.134000301361084,-39.72999954223633,47.27000045776367
0.13095498085021973,1.0408778190612793,1.8448662757873535,-9.396614074707031,-0.08307760953903198,-0.11972948908805847,-0.012217294424772263,7.134000301361084,-39.72999954223633,47.27000045776367
0.13179302215576172,1.0408778190612793,1.8448662757873535,-9.396614074707031,-0.08307760953903198,-0.11972948908805847,-0.012217294424772263,7.134000301361084,-39.72999954223633,47.27000045776367
0.14244508743286133,0.94037926197052,1.801795482635498,-9.489933967590332,-0.08307760953903198,-0.123394675552845,-0.01588248275220394,7.5980000495910645,-39.84600067138672,46.97999954223633
0.15128302574157715,0.997806966304779,1.8305091857910156,-9.497113227844238,-0.08552106469869614,-0.11484256386756897,-0.01954767107963562,7.5400004386901855,-40.077999114990234,46.689998626708984
0.16161012649536133,1.0767701864242554,1.9597216844558716,-9.482755661010742,-0.08063413947820663,-0.12461639940738678,-0.01588248275220394,7.5400004386901855,-40.715999603271484,45.87799835205078
0.17237305641174316,1.0121639966964722,1.722832202911377,-9.497113227844238,-0.08307760953903198,-0.12095121294260025,-0.017104212194681168,7.946000099182129,-39.961997985839844,47.90800094604492
0.18118906021118164,1.0121639966964722,1.9022939205169678,-9.432506561279297,-0.08674278855323792,-0.11728603392839432,-0.012217294424772263,8.642000198364258,-40.599998474121094,47.560001373291016
0.1940000057220459,1.0336993932724,1.801795482635498,-9.461220741271973,-0.08674278855323792,-0.12217294424772263,-0.013439023867249489,8.642000198364258,-40.599998474121094,47.560001373291016
0.20134806632995605,1.0336993932724,1.801795482635498,-9.461220741271973,-0.08674278855323792,-0.12217294424772263,-0.013439023867249489,8.642000198364258,-40.599998474121094,47.560001373291016
0.21134114265441895,0.9834500551223755,1.8592231273651123,-9.504291534423828,-0.07574722915887833,-0.123394675552845,-0.012217294424772263,7.25,-39.961997985839844,47.15399932861328
0.2221231460571289,0.9762716293334961,1.873579978942871,-9.475577354431152,-0.08307760953903198,-0.12583813071250916,-0.010995564982295036,7.307999610900879,-39.20800018310547,46.805999755859375
0.23197507858276367,0.9547362327575684,1.7874383926391602,-9.432506561279297,-0.08185587078332901,-0.11972948908805847,-0.010995564982295036,7.017999649047852,-39.439998626708984,46.45800018310547
0.2412400245666504,1.0552347898483276,1.8161523342132568,-9.439684867858887,-0.07941241562366486,-0.123394675552845,-0.01588248275220394,7.017999649047852,-39.439998626708984,46.45800018310547
0.25119709968566895,1.0480562448501587,1.88075852394104,-9.540183067321777,-0.08185587078332901,-0.12583813071250916,-0.012217294424772263,8.062000274658203,-40.02000045776367,47.09600067138672
0.26163697242736816,1.0121639966964722,1.8305091857910156,-9.540183067321777,-0.08552106469869614,-0.12095121294260025,-0.012217294424772263,7.5400004386901855,-40.54199981689453,47.3859977722168
0.2712521553039551,1.112662434577942,1.88075852394104,-9.461220741271973,-0.08552106469869614,-0.12217294424772263,-0.012217294424772263,7.134000301361084,-41.12199783325195,47.038002014160156
0.28130316734313965,1.0839486122131348,1.8592231273651123,-9.518648147583008,-0.08674278855323792,-0.12583813071250916,-0.00977383553981781,7.307999610900879,-40.832000732421875,48.545997619628906
0.2927870750427246,1.0911270380020142,1.794616937637329,-9.518648147583008,-0.08674278855323792,-0.1185077577829361,-0.010995564982295036,7.307999610900879,-40.832000732421875,48.545997619628906
0.30123209953308105,0.94037926197052,1.8305091857910156,-9.454041481018066,-0.08307760953903198,-0.12217294424772263,-0.010995564982295036,7.134000301361084,-39.961997985839844,46.167999267578125
0.31202006340026855,0.997806966304779,1.8520445823669434,-9.518648147583008,-0.08185587078332901,-0.12095121294260025,-0.010995564982295036,7.134000301361084,-40.077999114990234,47.7339973449707
0.32323193550109863,1.0193424224853516,1.8592231273651123,-9.504291534423828,-0.07941241562366486,-0.1185077577829361,-0.013439023867249489,7.191999912261963,-39.961997985839844,47.327999114990234
0.3317301273345947,1.0480562448501587,1.8305091857910156,-9.489933967590332,-0.08429933339357376,-0.11972948908805847,-0.013439023867249489,7.25,-39.961997985839844,47.15399932861328
0.341310977935791,0.997806966304779,1.8592231273651123,-9.439684867858887,-0.08796451985836029,-0.1185077577829361,-0.01466075424104929,7.25,-39.961997985839844,47.15399932861328
0.35123705863952637,1.0480562448501587,1.88075852394104,-9.518648147583008,-0.07941241562366486,-0.12095121294260025,-0.012217294424772263,7.366000175476074,-40.54199981689453,47.15399932861328
0.36118102073669434,0.9762716293334961,1.8305091857910156,-9.533004760742188,-0.08552106469869614,-0.11728603392839432,-0.01588248275220394,7.887999534606934,-40.426002502441406,47.90800094604492
0.37127113342285156,0.9834500551223755,1.8592231273651123,-9.489933967590332,-0.08796451985836029,-0.11606429517269135,-0.012217294424772263,7.887999534606934,-40.426002502441406,47.90800094604492
0.38126707077026367,1.0193424224853516,1.8233308792114258,-9.554540634155273,-0.08185587078332901,-0.11972948908805847,-0.007330377120524645,7.191999912261963,-40.36800003051758,46.97999954223633
0.3912019729614258,1.0767701864242554,1.794616937637329,-9.511469841003418,-0.08307760953903198,-0.11972948908805847,-0.012217294424772263,7.829999923706055,-40.54199981689453,47.09600067138672
0.40123414993286133,1.0121639966964722,1.801795482635498,-9.418149948120117,-0.08674278855323792,-0.12217294424772263,-0.012217294424772263,7.7139997482299805,-40.30999755859375,47.67599868774414
0.4112391471862793,1.098305583000183,1.794616937637329,-9.432506561279297,-0.08674278855323792,-0.11972948908805847,-0.013439023867249489,7.772000312805176,-40.54199981689453,46.689998626708984
0.4213850498199463,1.0049854516983032,1.7802598476409912,-9.482755661010742,-0.08429933339357376,-0.12583813071250916,-0.012217294424772263,6.901999473571777,-40.36800003051758,47.61800003051758
0.43116211891174316,1.0336993932724,1.8376877307891846,-9.446863174438477,-0.08307760953903198,-0.12461639940738678,-0.013439023867249489,6.901999473571777,-40.36800003051758,47.61800003051758
0.4412100315093994,1.0049854516983032,1.873579978942871,-9.497113227844238,-0.09040797501802444,-0.11362084001302719,-0.008552106097340584,7.191999912261963,-40.02000045776367,47.27000045776367
0.45130109786987305,1.0552347898483276,1.8448662757873535,-9.482755661010742,-0.07574722915887833,-0.12583813071250916,-0.01466075424104929,8.003999710083008,-39.961997985839844,47.3859977722168
0.4612891674041748,0.9690931439399719,1.8233308792114258,-9.511469841003418,-0.08063413947820663,-0.12583813071250916,-0.010995564982295036,7.48199987411499,-40.65800094604492,47.09600067138672
0.4712381362915039,1.0193424224853516,1.8448662757873535,-9.533004760742188,-0.08429933339357376,-0.11972948908805847,-0.017104212194681168,7.48199987411499,-40.65800094604492,47.09600067138672
0.4813370704650879,0.997806966304779,1.8448662757873535,-9.410971641540527,-0.09040797501802444,-0.12095121294260025,-0.013439023867249489,6.669999599456787,-40.77399826049805,47.85000228881836
0.4912259578704834,0.9834500551223755,1.8161523342132568,-9.432506561279297,-0.09040797501802444,-0.123394675552845,-0.01466075424104929,7.134000301361084,-40.77399826049805,47.327999114990234
0.5012421607971191,1.0911270380020142,1.7730815410614014,-9.497113227844238,-0.07941241562366486,-0.1282815933227539,-0.010995564982295036,7.5400004386901855,-39.84600067138672,46.86399841308594
0.5113601684570312,1.0193424224853516,1.8592231273651123,-9.533004760742188,-0.08307760953903198,-0.12461639940738678,-0.010995564982295036,7.829999923706055,-40.02000045776367,47.211997985839844
0.5213580131530762,0.997806966304779,1.8664016723632812,-9.482755661010742,-0.08185587078332901,-0.12583813071250916,-0.01466075424104929,7.829999923706055,-40.02000045776367,47.211997985839844
0.5312860012054443,1.0695916414260864,1.808973789215088,-9.482755661010742,-0.08185587078332901,-0.12095121294260025,-0.012217294424772263,7.5980000495910645,-39.78799819946289,47.3859977722168
0.5412571430206299,0.9906285405158997,1.9022939205169678,-9.475577354431152,-0.08429933339357376,-0.11728603392839432,-0.013439023867249489,7.7139997482299805,-39.84600067138672,47.560001373291016
0.5513801574707031,1.0552347898483276,1.873579978942871,-9.497113227844238,-0.08674278855323792,-0.11972948908805847,-0.013439023867249489,7.829999923706055,-40.36800003051758,47.3859977722168
0.5612239837646484,1.026520848274231,1.8376877307891846,-9.425328254699707,-0.08429933339357376,-0.1185077577829361,-0.010995564982295036,7.829999923706055,-40.36800003051758,47.3859977722168
0.57122802734375,0.9690931439399719,1.7730815410614014,-9.475577354431152,-0.08674278855323792,-0.12095121294260025,-0.01588248275220394,8.062000274658203,-39.150001525878906,46.1099967956543
0.5812020301818848,1.062413215637207,1.794616937637329,-9.454041481018066,-0.08063413947820663,-0.12095121294260025,-0.013439023867249489,7.655999660491943,-40.30999755859375,47.444000244140625
0.5912890434265137,1.0408778190612793,1.8161523342132568,-9.468399047851562,-0.08429933339357376,-0.12461639940738678,-0.00977383553981781,7.191999912261963,-40.077999114990234,46.97999954223633
0.6012890338897705,1.0552347898483276,1.7659029960632324,-9.418149948120117,-0.08674278855323792,-0.123394675552845,-0.013439023867249489,7.191999912261963,-40.077999114990234,46.97999954223633
0.6112699508666992,1.0767701864242554,1.8161523342132568,-9.461220741271973,-0.08918625116348267,-0.12217294424772263,-0.008552106097340584,7.887999534606934,-40.715999603271484,47.3859977722168
0.6212661266326904,1.0336993932724,1.8664016723632812,-9.504291534423828,-0.09040797501802444,-0.12217294424772263,-0.01466075424104929,7.5400004386901855,-40.54199981689453,46.97999954223633
0.6312210559844971,0.9619146585464478,1.8161523342132568,-9.461220741271973,-0.08307760953903198,-0.12217294424772263,-0.008552106097340584,8.003999710083008,-39.90399932861328,47.560001373291016
0.6412379741668701,1.0695916414260864,1.7874383926391602,-9.504291534423828,-0.08429933339357376,-0.123394675552845,-0.010995564982295036,8.236000061035156,-40.077999114990234,47.15399932861328
0.6512770652770996,1.0767701864242554,1.9525432586669922,-9.504291534423828,-0.08918625116348267,-0.11972948908805847,-0.01588248275220394,8.236000061035156,-40.077999114990234,47.15399932861328
0.6612939834594727,0.9834500551223755,1.873579978942871,-9.461220741271973,-0.07941241562366486,-0.1282815933227539,-0.01466075424104929,7.191999912261963,-39.672000885009766,47.444000244140625
0.6714439392089844,1.0121639966964722,1.7874383926391602,-9.461220741271973,-0.08674278855323792,-0.12095121294260025,-0.010995564982295036,7.366000175476074,-40.599998474121094,46.97999954223633
0.681298017501831,1.1270194053649902,1.9166508913040161,-9.475577354431152,-0.07941241562366486,-0.12095121294260025,-0.013439023867249489,6.901999473571777,-40.25199890136719,46.284000396728516
0.6912469863891602,1.0193424224853516,1.8161523342132568,-9.533004760742188,-0.08429933339357376,-0.12217294424772263,-0.013439023867249489,6.901999473571777,-40.25199890136719,46.284000396728516
0.7012460231781006,0.9690931439399719,1.8520445823669434,-9.468399047851562,-0.08674278855323792,-0.12583813071250916,-0.012217294424772263,7.48199987411499,-40.65800094604492,46.97999954223633
0.7111890316009521,1.0695916414260864,1.8376877307891846,-9.454041481018066,-0.08429933339357376,-0.12583813071250916,-0.013439023867249489,7.134000301361084,-39.84600067138672,47.85000228881836
0.7212491035461426,0.9834500551223755,1.8951154947280884,-9.511469841003418,-0.08429933339357376,-0.12583813071250916,-0.00977383553981781,7.134000301361084,-40.077999114990234,46.74800109863281
0.7311971187591553,1.026520848274231,1.8520445823669434,-9.482755661010742,-0.09040797501802444,-0.12217294424772263,-0.013439023867249489,7.48199987411499,-40.02000045776367,46.74800109863281
0.741279125213623,0.9762716293334961,1.7659029960632324,-9.375079154968262,-0.08552106469869614,-0.11728603392839432,-0.013439023867249489,7.075999736785889,-40.30999755859375,46.86399841308594
0.7511980533599854,0.997806966304779,1.8664016723632812,-9.58325481414795,-0.0769689530134201,-0.123394675552845,-0.013439023867249489,7.075999736785889,-40.30999755859375,46.86399841308594
0.7615640163421631,1.0480562448501587,1.801795482635498,-9.461220741271973,-0.07574722915887833,-0.12217294424772263,-0.010995564982295036,7.25,-41.06399917602539,46.284000396728516
0.7711820602416992,1.0552347898483276,1.9310078620910645,-9.482755661010742,-0.08674278855323792,-0.12705986201763153,-0.010995564982295036,7.191999912261963,-40.948001861572266,47.3859977722168
0.7813301086425781,1.0839486122131348,1.8592231273651123,-9.511469841003418,-0.08307760953903198,-0.12583813071250916,-0.00977383553981781,7.5400004386901855,-40.77399826049805,47.50199890136719
0.7913639545440674,1.0193424224853516,1.8664016723632812,-9.482755661010742,-0.08552106469869614,-0.1185077577829361,-0.012217294424772263,7.48199987411499,-40.48400115966797,46.97999954223633
0.8015680313110352,1.062413215637207,1.873579978942871,-9.475577354431152,-0.08429933339357376,-0.123394675552845,-0.010995564982295036,7.48199987411499,-40.48400115966797,46.97999954223633
0.811244010925293,1.0193424224853516,1.8951154947280884,-9.518648147583008,-0.08429933339357376,-0.12217294424772263,-0.012217294424772263,6.669999599456787,-40.02000045776367,46.9219970703125
0.8212289810180664,1.0336993932724,1.794616937637329,-9.482755661010742,-0.07819068431854248,-0.123394675552845,-0.01466075424104929,7.48199987411499,-40.599998474121094,46.689998626708984
0.8312971591949463,0.997806966304779,0.02871387079358101,-9.489933967590332,-0.08674278855323792,-0.12095121294260025,-0.013439023867249489,7.48199987411499,-40.599998474121094,46.689998626708984
0.841202974319458,0.9547362327575684,1.9094724655151367,-9.468399047851562,-0.08796451985836029,-0.12705986201763153,-0.012217294424772263,7.134000301361084,-40.36800003051758,46.9219970703125
0.8514101505279541,1.0121639966964722,1.808973789215088,-9.461220741271973,-0.08429933339357376,-0.123394675552845,-0.010995564982295036,7.5400004386901855,-40.65800094604492,47.27000045776367
0.8612461090087891,1.0695916414260864,1.8161523342132568,-9.497113227844238,-0.08918625116348267,-0.123394675552845,-0.012217294424772263,7.366000175476074,-40.426002502441406,47.27000045776367
0.8713159561157227,1.0049854516983032,1.8520445823669434,-9.497113227844238,-0.08796451985836029,-0.11728603392839432,-0.013439023867249489,7.307999610900879,-40.54199981689453,46.051998138427734
0.8812270164489746,1.0695916414260864,1.9022939205169678,-9.475577354431152,-0.0769689530134201,-0.11972948908805847,-0.012217294424772263,7.307999610900879,-40.54199981689453,46.051998138427734
0.8912551403045654,1.0695916414260864,1.8520445823669434,-9.489933967590332,-0.07819068431854248,-0.123394675552845,-0.017104212194681168,7.366000175476074,-40.77399826049805,46.63199996948242
0.9013080596923828,1.0480562448501587,1.794616937637329,-9.497113227844238,-0.08674278855323792,-0.11728603392839432,-0.012217294424772263,7.655999660491943,-39.961997985839844,45.87799835205078
0.9114141464233398,0.9762716293334961,1.9166508913040161,-9.482755661010742,-0.08552106469869614,-0.12217294424772263,-0.012217294424772263,7.5400004386901855,-40.194000244140625,46.1099967956543
0.9212789535522461,1.026520848274231,1.8305091857910156,-9.468399047851562,-0.08307760953903198,-0.11728603392839432,-0.018325941637158394,7.48199987411499,-40.02000045776367,47.15399932861328
0.9312150478363037,0.9619146585464478,1.9238293170928955,-9.482755661010742,-0.08063413947820663,-0.123394675552845,-0.010995564982295036,7.48199987411499,-40.02000045776367,47.15399932861328
0.9413671493530273,1.0552347898483276,1.8520445823669434,-9.461220741271973,-0.08063413947820663,-0.123394675552845,-0.008552106097340584,8.467999458312988,-39.20800018310547,47.038002014160156
0.9512059688568115,1.0480562448501587,1.8664016723632812,-9.611968040466309,-0.08674278855323792,-0.123394675552845,-0.012217294424772263,7.191999912261963,-40.36800003051758,47.15399932861328
0.9612870216369629,1.0193424224853516,1.7802598476409912,-9.497113227844238,-0.08429933339357376,-0.11972948908805847,-0.007330377120524645,6.496000289916992,-40.715999603271484,46.805999755859375
0.9712369441986084,1.0193424224853516,1.7802598476409912,-9.497113227844238,-0.08429933339357376,-0.11972948908805847,-0.007330377120524645,6.496000289916992,-40.715999603271484,46.805999755859375
0.981132984161377,1.0193424224853516,1.7802598476409912,-9.497113227844238,-0.08429933339357376,-0.11972948908805847,-0.007330377120524645,6.496000289916992,-40.715999603271484,46.805999755859375
0.9913079738616943,1.0193424224853516,1.7802598476409912,-9.497113227844238,-0.08429933339357376,-0.11972948908805847,-0.007330377120524645,6.496000289916992,-40.715999603271484,46.805999755859375
1.0014750957489014,0.9762716293334961,1.7371891736984253,-9.461220741271973,-0.08674278855323792,-0.123394675552845,-0.010995564982295036,7.075999736785889,-40.36800003051758,46.57400131225586
1.0113890171051025,1.1270194053649902,1.8520445823669434,-9.375079154968262,-0.08429933339357376,-0.12461639940738678,-0.012217294424772263,7.134000301361084,-40.426002502441406,46.51599884033203
1.0212230682373047,0.9906285405158997,1.8376877307891846,-9.367899894714355,-0.08307760953903198,-0.11728603392839432,-0.012217294424772263,7.134000301361084,-40.426002502441406,46.51599884033203
1.031229019165039,1.0121639966964722,1.758724570274353,-9.446863174438477,-0.08185587078332901,-0.11972948908805847,-0.012217294424772263,7.946000099182129,-39.555999755859375,46.63199996948242
1.0414161682128906,0.9619146585464478,1.8448662757873535,-9.468399047851562,-0.08063413947820663,-0.12217294424772263,-0.01588248275220394,7.307999610900879,-40.25199890136719,47.79199981689453
1.0512869358062744,0.9762716293334961,1.8448662757873535,-9.468399047851562,-0.08918625116348267,-0.1185077577829361,-0.01466075424104929,6.843999862670898,-40.194000244140625,47.61800003051758
1.061290979385376,1.098305583000183,1.801795482635498,-9.518648147583008,-0.08307760953903198,-0.12095121294260025,-0.012217294424772263,6.843999862670898,-40.194000244140625,47.61800003051758
1.0712029933929443,1.0049854516983032,1.8951154947280884,-9.446863174438477,-0.08918625116348267,-0.11728603392839432,-0.010995564982295036,7.48199987411499,-39.78799819946289,47.038002014160156
1.081223964691162,1.062413215637207,1.7443675994873047,-9.439684867858887,-0.07941241562366486,-0.11117737740278244,-0.012217294424772263,7.5980000495910645,-40.599998474121094,47.327999114990234
1.091181993484497,1.0408778190612793,1.8448662757873535,-9.468399047851562,-0.08674278855323792,-0.123394675552845,-0.012217294424772263,7.5980000495910645,-40.599998474121094,47.327999114990234
1.1014859676361084,1.0121639966964722,1.8161523342132568,-9.468399047851562,-0.08307760953903198,-0.123394675552845,-0.013439023867249489,7.5400004386901855,-39.034000396728516,47.90800094604492
1.1114411354064941,0.9116654396057129,1.801795482635498,-9.497113227844238,-0.08674278855323792,-0.12583813071250916,-0.006108647212386131,7.655999660491943,-39.84600067138672,47.90800094604492
1.1212749481201172,1.0767701864242554,1.8520445823669434,-9.547362327575684,-0.07941241562366486,-0.12583813071250916,-0.00977383553981781,7.655999660491943,-40.194000244140625,47.444000244140625
1.1311819553375244,0.9690931439399719,1.8951154947280884,-9.432506561279297,-0.07819068431854248,-0.12217294424772263,-0.012217294424772263,7.25,-40.77399826049805,47.15399932861328
1.1415481567382812,0.9906285405158997,1.8448662757873535,-9.446863174438477,-0.08918625116348267,-0.12217294424772263,-0.013439023867249489,7.7139997482299805,-41.00600051879883,46.284000396728516
1.1511881351470947,0.9690931439399719,1.873579978942871,-9.576075553894043,-0.08185587078332901,-0.12217294424772263,-0.01588248275220394,7.829999923706055,-39.32400131225586,46.39999771118164
1.1612269878387451,0.997806966304779,1.8305091857910156,-9.475577354431152,-0.08429933339357376,-0.12217294424772263,-0.013439023867249489,7.829999923706055,-39.32400131225586,46.39999771118164
1.1712169647216797,0.9834500551223755,1.801795482635498,-9.432506561279297,-0.08063413947820663,-0.12461639940738678,-0.013439023867249489,7.191999912261963,-39.555999755859375,48.197998046875
1.1812901496887207,1.026520848274231,1.794616937637329,-9.410971641540527,-0.08185587078332901,-0.12095121294260025,-0.010995564982295036,7.48199987411499,-40.36800003051758,47.50199890136719
1.191183090209961,1.0193424224853516,1.8592231273651123,-9.525826454162598,-0.08552106469869614,-0.12217294424772263,-0.01466075424104929,7.7139997482299805,-39.72999954223633,47.327999114990234
