time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,dcm_0,dcm_1,servo_0,servo_1,enc_0,enc_1
3.2495553493499756,-216.0,-928.0,16232.0,108.0,-118.0,-227.0,-49.0,41.0,390.0,-75,-75,37.0,37.0,0,20035
3.258423328399658,-40.0,-520.0,16272.0,127.0,-385.0,33.0,-61.0,35.0,396.0,-75,-75,37.0,37.0,0,20035
3.2691709995269775,-168.0,-744.0,16320.0,-60.0,74.0,-379.0,-61.0,37.0,396.0,-76,-76,37.0,37.0,0,20021
3.2783584594726562,-352.0,-592.0,16240.0,-160.0,-123.0,-167.0,-61.0,37.0,398.0,-76,-76,37.0,37.0,0,20021
3.289580821990967,-192.0,-576.0,16320.0,47.0,458.0,-269.0,-58.0,32.0,388.0,-76,-76,36.0,36.0,0,20005
3.298391580581665,-200.0,-912.0,16152.0,300.0,255.0,31.0,-53.0,20.0,408.0,-76,-76,36.0,36.0,0,20005
3.309156894683838,-24.0,-624.0,16320.0,227.0,-94.0,-173.0,-53.0,20.0,408.0,-77,-77,36.0,36.0,0,19991
3.318368434906006,-360.0,-888.0,16320.0,261.0,-49.0,-178.0,-66.0,28.0,403.0,-77,-77,36.0,36.0,0,19991
3.329571485519409,-504.0,-784.0,16288.0,-266.0,63.0,116.0,-49.0,41.0,377.0,-77,-77,35.0,35.0,0,19975
3.338397264480591,-384.0,-784.0,16424.0,-388.0,-68.0,430.0,-49.0,41.0,377.0,-77,-77,35.0,35.0,0,19975
3.348527193069458,-344.0,-896.0,16328.0,343.0,-140.0,-572.0,-58.0,28.0,386.0,-77,-77,35.0,35.0,0,19961
3.358393430709839,16.0,-688.0,16400.0,-5.0,415.0,-48.0,-86.0,43.0,404.0,-78,-78,35.0,35.0,0,19961
3.3696980476379395,-224.0,-624.0,16400.0,-273.0,164.0,-690.0,-86.0,43.0,404.0,-78,-78,34.0,34.0,0,19945
3.378396511077881,-80.0,-880.0,16360.0,-75.0,-277.0,-91.0,-86.0,48.0,407.0,-78,-78,34.0,34.0,0,19945
3.3891565799713135,-352.0,-680.0,16200.0,-9.0,281.0,-216.0,-56.0,32.0,381.0,-79,-79,34.0,34.0,0,19931
3.3983588218688965,-48.0,-744.0,16352.0,22.0,310.0,221.0,-56.0,32.0,381.0,-79,-79,34.0,34.0,0,19931
3.409712314605713,-320.0,-592.0,16400.0,350.0,-144.0,219.0,-63.0,37.0,391.0,-79,-79,33.0,33.0,0,19915
3.4184038639068604,-168.0,-712.0,16456.0,11.0,179.0,324.0,-57.0,26.0,397.0,-79,-79,33.0,33.0,0,19915
3.4291858673095703,-184.0,-632.0,16352.0,-147.0,97.0,163.0,-57.0,26.0,397.0,-80,-80,33.0,33.0,0,19901
3.438387870788574,-32.0,-504.0,16232.0,-82.0,337.0,-291.0,-57.0,26.0,397.0,-80,-80,33.0,33.0,0,19901
3.449678897857666,40.0,-1000.0,16312.0,227.0,259.0,61.0,-60.0,34.0,399.0,-80,-80,32.0,32.0,0,19885
3.458404541015625,-112.0,-560.0,16416.0,115.0,333.0,-160.0,-60.0,34.0,399.0,-80,-80,32.0,32.0,0,19885
3.4692392349243164,-472.0,-752.0,16304.0,133.0,70.0,-183.0,-52.0,21.0,395.0,-81,-81,32.0,32.0,0,19870
3.478360652923584,-432.0,-648.0,16128.0,-160.0,332.0,-6.0,-71.0,40.0,391.0,-81,-81,32.0,32.0,0,19870
3.4891326427459717,-400.0,-824.0,16528.0,64.0,486.0,-260.0,-46.0,29.0,404.0,-81,-81,32.0,32.0,0,19855
3.4984121322631836,-240.0,-632.0,16344.0,-331.0,123.0,218.0,-69.0,32.0,391.0,-81,-81,31.0,31.0,0,19855
3.509195566177368,-360.0,-688.0,16312.0,-3.0,-169.0,129.0,-69.0,18.0,413.0,-82,-82,31.0,31.0,0,19840
3.5183796882629395,-32.0,-800.0,16504.0,77.0,31.0,-207.0,-69.0,18.0,413.0,-82,-82,31.0,31.0,0,19840
3.5297343730926514,-624.0,-672.0,16512.0,-282.0,269.0,-239.0,-71.0,35.0,408.0,-82,-82,30.0,30.0,0,19825
3.538408041000366,-440.0,-592.0,16296.0,-30.0,-74.0,-494.0,-63.0,28.0,391.0,-82,-82,30.0,30.0,0,19825
3.549241542816162,-448.0,-536.0,16368.0,306.0,118.0,-29.0,-66.0,45.0,411.0,-83,-83,30.0,30.0,0,19810
3.558406114578247,-376.0,-736.0,16392.0,-88.0,71.0,365.0,-66.0,45.0,411.0,-83,-83,30.0,30.0,0,19810
3.569941282272339,-304.0,-536.0,16544.0,98.0,-261.0,-321.0,-66.0,32.0,386.0,-83,-83,29.0,29.0,0,19795
3.5784006118774414,-312.0,-680.0,16120.0,70.0,-102.0,-1.0,-66.0,32.0,386.0,-83,-83,29.0,29.0,0,19795
3.589242696762085,-336.0,-560.0,16104.0,26.0,-54.0,139.0,-43.0,49.0,386.0,-84,-84,29.0,29.0,0,19780
3.598376750946045,-312.0,-368.0,16400.0,-133.0,-2.0,-68.0,-43.0,49.0,386.0,-84,-84,29.0,29.0,0,19780
3.6097819805145264,-440.0,-608.0,16336.0,-72.0,192.0,130.0,-54.0,36.0,395.0,-84,-84,28.0,28.0,0,19765
3.6184072494506836,-208.0,-624.0,16112.0,56.0,-178.0,-203.0,-54.0,36.0,395.0,-84,-84,28.0,28.0,0,19765
3.6292967796325684,-232.0,-648.0,16176.0,-140.0,141.0,-443.0,-52.0,34.0,404.0,-85,-85,28.0,28.0,0,19750
3.638375997543335,-432.0,-432.0,16168.0,201.0,-162.0,-28.0,-52.0,34.0,404.0,-85,-85,28.0,28.0,0,19750
3.6497490406036377,-200.0,-728.0,16304.0,273.0,-177.0,505.0,-56.0,32.0,388.0,-85,-85,27.0,27.0,0,19735
3.658421039581299,-104.0,-896.0,16304.0,-86.0,-78.0,610.0,-56.0,32.0,388.0,-85,-85,27.0,27.0,0,19735
3.669325828552246,-368.0,-616.0,16520.0,-204.0,174.0,71.0,-65.0,34.0,385.0,-86,-86,27.0,27.0,0,19719
3.678374767303467,-488.0,-720.0,16136.0,-73.0,-83.0,-472.0,-65.0,34.0,385.0,-86,-86,27.0,27.0,0,19719
3.6897456645965576,-368.0,-752.0,16456.0,144.0,-138.0,230.0,-67.0,19.0,397.0,-86,-86,26.0,26.0,0,19705
3.698394775390625,-112.0,-696.0,16336.0,268.0,252.0,-353.0,-67.0,19.0,397.0,-86,-86,26.0,26.0,0,19705
3.7092864513397217,-200.0,-608.0,16336.0,-2.0,56.0,-84.0,-56.0,32.0,391.0,-87,-87,26.0,26.0,0,19690
3.718385934829712,-432.0,-680.0,16280.0,-455.0,157.0,-331.0,-56.0,32.0,391.0,-87,-87,26.0,26.0,0,19690
3.7297732830047607,-504.0,-712.0,16480.0,246.0,-132.0,71.0,-57.0,34.0,395.0,-87,-87,25.0,25.0,0,19675
3.7384040355682373,-176.0,-240.0,16320.0,195.0,88.0,-175.0,-57.0,34.0,395.0,-87,-87,25.0,25.0,0,19675
3.7492825984954834,-216.0,-664.0,16264.0,307.0,-57.0,140.0,-49.0,31.0,402.0,-88,-88,25.0,25.0,0,19660
3.7584235668182373,-416.0,-520.0,16248.0,-252.0,259.0,-76.0,-49.0,31.0,402.0,-88,-88,25.0,25.0,0,19660
3.769904375076294,-48.0,-616.0,16432.0,13.0,107.0,154.0,-67.0,31.0,392.0,-88,-88,24.0,24.0,0,19645
3.778409957885742,192.0,-872.0,16352.0,4.0,341.0,359.0,-67.0,31.0,392.0,-88,-88,24.0,24.0,0,19645
3.789304494857788,-488.0,-472.0,15920.0,-135.0,-258.0,160.0,-62.0,31.0,390.0,-89,-89,24.0,24.0,0,19630
3.798370599746704,-320.0,-664.0,16496.0,398.0,102.0,219.0,-62.0,31.0,390.0,-89,-89,24.0,24.0,0,19630
3.809922456741333,-248.0,-504.0,16360.0,-395.0,-86.0,202.0,-53.0,28.0,393.0,-89,-89,23.0,23.0,0,19615
3.818404197692871,-336.0,-880.0,16320.0,48.0,-43.0,-385.0,-53.0,28.0,393.0,-89,-89,23.0,23.0,0,19615
3.829343795776367,-456.0,-736.0,16176.0,21.0,194.0,293.0,-60.0,29.0,397.0,-90,-90,23.0,23.0,0,19599
3.8383798599243164,-320.0,-880.0,16072.0,-14.0,-30.0,-324.0,-60.0,29.0,397.0,-90,-90,23.0,23.0,0,19599
3.8499248027801514,-16.0,-936.0,16336.0,-38.0,-217.0,292.0,-61.0,13.0,396.0,-90,-90,22.0,22.0,0,19585
3.858417272567749,-344.0,-768.0,16256.0,-333.0,58.0,187.0,-61.0,13.0,396.0,-90,-90,22.0,22.0,0,19585
3.869309186935425,-400.0,-1016.0,16472.0,-122.0,134.0,-599.0,-79.0,15.0,401.0,-91,-91,22.0,22.0,0,19569
3.87837553024292,-360.0,-680.0,16208.0,-129.0,-31.0,310.0,-79.0,15.0,401.0,-91,-91,22.0,22.0,0,19569
3.88993239402771,-208.0,-608.0,16624.0,-117.0,-37.0,40.0,-62.0,31.0,387.0,-91,-91,21.0,21.0,0,19554
3.898399591445923,-224.0,-624.0,16384.0,362.0,-300.0,-38.0,-62.0,31.0,387.0,-91,-91,21.0,21.0,0,19554
3.909324884414673,-352.0,-728.0,16440.0,-149.0,81.0,-282.0,-57.0,43.0,397.0,-92,-92,21.0,21.0,0,19539
3.918381929397583,-360.0,-888.0,16264.0,74.0,-324.0,216.0,-57.0,43.0,397.0,-92,-92,21.0,21.0,0,19539
3.9299261569976807,-384.0,-504.0,16312.0,71.0,-270.0,-282.0,-63.0,20.0,397.0,-92,-92,20.0,20.0,0,19524
3.9384238719940186,-512.0,-728.0,16216.0,256.0,-452.0,-466.0,-63.0,20.0,391.0,-92,-92,20.0,20.0,0,19524
3.949329137802124,-312.0,-888.0,16200.0,-165.0,183.0,-61.0,-63.0,23.0,391.0,-93,-93,20.0,20.0,0,19509
3.958383560180664,-176.0,-760.0,16512.0,-72.0,99.0,-298.0,-63.0,23.0,391.0,-93,-93,20.0,20.0,0,19509
3.9699478149414062,-440.0,-504.0,15992.0,44.0,-28.0,255.0,-67.0,36.0,390.0,-93,-93,19.0,19.0,0,19494
3.9783997535705566,-240.0,-376.0,16312.0,-68.0,178.0,262.0,-67.0,36.0,390.0,-93,-93,19.0,19.0,0,19494
3.9893898963928223,-256.0,-528.0,16248.0,-379.0,135.0,-145.0,-67.0,36.0,390.0,-94,-94,19.0,19.0,0,19479
3.9983856678009033,-272.0,-624.0,16192.0,-318.0,-85.0,213.0,-58.0,30.0,391.0,-94,-94,19.0,19.0,0,19479
4.009879112243652,-624.0,-848.0,16096.0,92.0,-18.0,-161.0,-65.0,29.0,385.0,-94,-94,18.0,18.0,0,19463
4.018410921096802,-200.0,-736.0,16304.0,-285.0,101.0,2.0,-65.0,26.0,395.0,-94,-94,18.0,18.0,0,19463
4.029338359832764,-32.0,-608.0,16368.0,53.0,20.0,-364.0,-66.0,28.0,413.0,-95,-95,18.0,18.0,0,19449
4.0384368896484375,-152.0,-808.0,16264.0,-137.0,263.0,-412.0,-66.0,28.0,398.0,-95,-95,18.0,18.0,0,19449
4.050299167633057,-312.0,-704.0,16256.0,-316.0,81.0,212.0,-71.0,35.0,406.0,-95,-95,17.0,17.0,0,19433
4.058428049087524,-152.0,-504.0,16152.0,-275.0,-253.0,-304.0,-74.0,37.0,388.0,-95,-95,17.0,17.0,0,19433
4.069408655166626,64.0,-848.0,16496.0,185.0,-111.0,-89.0,-84.0,37.0,425.0,-96,-96,17.0,17.0,0,19418
4.078379154205322,32.0,-432.0,16360.0,175.0,73.0,295.0,-54.0,26.0,395.0,-96,-96,17.0,17.0,0,19418
4.090097188949585,-144.0,-584.0,16376.0,96.0,-11.0,41.0,-54.0,48.0,412.0,-96,-96,16.0,16.0,0,19403
4.098403692245483,-424.0,-768.0,16528.0,57.0,-2.0,258.0,-54.0,48.0,412.0,-96,-96,16.0,16.0,0,19403
4.109340190887451,-144.0,-720.0,16072.0,204.0,-109.0,427.0,-56.0,37.0,406.0,-97,-97,16.0,16.0,0,19388
4.118393421173096,-304.0,-816.0,16512.0,140.0,245.0,117.0,-70.0,34.0,392.0,-97,-97,16.0,16.0,0,19388
4.130005359649658,-448.0,-488.0,16312.0,146.0,20.0,129.0,-70.0,34.0,392.0,-97,-97,15.0,15.0,0,19373
4.13840913772583,-176.0,-832.0,16488.0,-66.0,267.0,508.0,-56.0,25.0,393.0,-97,-97,15.0,15.0,0,19373
4.149410963058472,-96.0,-632.0,16224.0,-251.0,197.0,-188.0,-67.0,34.0,385.0,-98,-98,15.0,15.0,0,19358
4.158402442932129,-200.0,-704.0,16352.0,-31.0,20.0,1.0,-67.0,34.0,385.0,-98,-98,15.0,15.0,0,19358
4.170034408569336,-112.0,-680.0,16240.0,95.0,-194.0,297.0,-52.0,39.0,380.0,-98,-98,14.0,14.0,0,19343
4.178414344787598,-16.0,-672.0,16528.0,-10.0,-306.0,545.0,-44.0,9.0,419.0,-98,-98,14.0,14.0,0,19343
4.1893980503082275,-312.0,-704.0,16224.0,-26.0,26.0,-480.0,-44.0,9.0,419.0,-99,-99,14.0,14.0,0,19328
4.198386192321777,-448.0,-720.0,16176.0,119.0,50.0,-78.0,-50.0,-1.0,428.0,-99,-99,14.0,14.0,0,19328
4.210020542144775,-432.0,-848.0,16312.0,-278.0,304.0,194.0,-62.0,39.0,387.0,-99,-99,13.0,13.0,0,19313
4.218427896499634,-200.0,-688.0,16128.0,-168.0,-332.0,304.0,-62.0,39.0,387.0,-99,-99,13.0,13.0,0,19313
4.2293782234191895,-296.0,-664.0,16592.0,-354.0,304.0,-285.0,-65.0,26.0,390.0,-100,-100,13.0,13.0,0,19297
4.239307880401611,-432.0,-640.0,16320.0,-93.0,232.0,-8.0,-95.0,37.0,423.0,-100,-100,13.0,13.0,0,19297
4.2506678104400635,-80.0,-880.0,16336.0,-52.0,103.0,-224.0,-54.0,34.0,360.0,-100,-100,12.0,12.0,0,19285
4.259657382965088,-552.0,-576.0,16208.0,-508.0,44.0,-31.0,-56.0,37.0,388.0,-100,-100,12.0,12.0,0,19285
4.2693798542022705,-248.0,-832.0,16496.0,24.0,341.0,-447.0,-67.0,34.0,387.0,-99,-99,12.0,12.0,0,19283
4.279348134994507,32.0,-728.0,16176.0,-385.0,134.0,289.0,-45.0,40.0,393.0,-99,-99,12.0,12.0,0,19283
4.900773286819458,-160.0,-792.0,16704.0,-123.0,8.0,-153.0,-57.0,26.0,387.0,-98,-98,11.0,11.0,0,19287
